,budget,revenue,runtime,title,critics_pick,sentiment_polarity,is_action,is_adventure,is_fantasy,is_science_fiction,is_crime,is_drama,is_thriller,is_animation,is_family,is_western,is_comedy,is_romance,is_horror,is_mystery,is_history,is_war,is_music,is_documentary,rating_g,rating_nc_seventeen,rating_pg,rating_pg_thirteen,rating_r,cast_score,director_score
101,154.82293499276744,797.5209920635658,93.0,Madagascar 3: Europe's Most Wanted,0.0,1.8053230678701673,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.347498271404,0.0
102,147.07966875139124,234.04819249254473,116.0,Ghostbusters,0.0,1.7052059518450182,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.587679769830895,0.0
103,210.5382854067866,832.8286506047325,151.0,Armageddon,0.0,0.6561453483431179,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9336735989794653,0.34545454545454546
104,190.80519825967286,602.1523164376168,88.0,Men in Black II,0.0,-0.5707165425963495,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.07647421,0.0
105,82.7597311904507,231.41497831553414,115.0,Beowulf,0.0,0.5495294647199033,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7979572,0.7818181818181819
106,154.82293499276744,327.7352429033205,97.0,Rise of the Guardians,0.0,-0.6411737513879988,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.6854704000000007,0.0
107,125.54075620936484,253.62510874517835,90.0,Fun with Dick and Jane,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.7220319999999998,0.0
108,189.4423039863895,1119.9018784658822,121.0,Spider-Man,0.0,0.832116596755517,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.8490690843402353,0.49090909090909096
109,150.16567458012346,630.8232648635927,102.0,How to Train Your Dragon 2,0.0,-0.041656593654924634,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.2935743836,0.0
110,169.48002088264252,96.58219841631961,121.0,Stealth,0.0,0.4063544423471549,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.07163,0.0
111,148.52446579453522,211.6576267977991,163.0,Watchmen,0.0,-1.4211526127533667,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.42818949000000006,0.0
112,210.5382854067866,429.2644092445778,127.0,Lethal Weapon 4,0.0,-0.25508560396926966,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5520856811362735,0.0
113,182.5221589673913,326.8885002545652,138.0,Hulk,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3734706,0.07272727272727275
114,136.80130112780864,391.33198991512836,110.0,G.I. Joe: Retaliation,0.0,-0.8988709421368306,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0966530450138,0.0
115,152.58330628704044,403.87686662115254,124.0,Captain America: The First Avenger,0.0,1.0197948569651458,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.813905063707,0.0
116,199.84177989130433,282.4578518598193,138.0,Master and Commander: The Far Side of the World,1.0,0.5755023920720395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0363,0.0
117,128.12932551125581,885.1600904069256,115.0,The Twilight Saga: Breaking Dawn - Part 2,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.06776231286534,0.0
118,170.82537278590317,186.44117380402244,114.0,The Incredible Hulk,0.0,0.7413742638492232,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2617923593616522,0.0
119,142.06288963272436,297.35413044747895,96.0,Turbo,0.0,0.17417698365004583,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0352462110155702,0.0
120,147.1339024910747,267.8105168700744,107.0,Rango,1.0,0.37502737655540475,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.9713249517000002,0.4
121,136.70254513500896,386.86001507812205,92.0,Penguins of Madagascar,0.0,-0.5412861577898087,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.66272661,0.0
122,148.04865641444943,719.4533331164425,90.0,Kung Fu Panda,1.0,0.9240729469659422,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.2154040791557,0.0
123,134.46868100395477,537.1630381778609,117.0,Ant-Man,0.0,0.574602853673824,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3946667667000001,0.0
124,136.80130112780864,891.7586987678392,146.0,The Hunger Games: Catching Fire,0.0,1.2695691754124272,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.5458851784574725,0.0
